[Header]
Data File Name	D:\助燃剂标准品检验\92#汽油\百分一92#汽-乙.qgd
Output Date	2018/4/17
Output Time	17:25:05

[MS Chromatogram]
m/z	1-1 82.00
Event Time(msec)	200
# of Points	9750
Start Time(min)	2.500
End Time(min)	34.997
6.873	12327	8.44
6.877	14915	10.21
6.880	17710	12.12
6.883	20402	13.97
6.887	23207	15.89
6.890	26168	17.91
6.893	28256	19.34
6.897	28869	19.76
6.900	28950	19.82
6.903	28700	19.65
6.907	26779	18.33
6.910	24050	16.46
6.913	21238	14.54
6.917	18127	12.41
6.920	15090	10.33
6.923	12388	8.48
6.927	10019	6.86
6.930	8258	5.65
6.933	5822	3.99
6.937	4592	3.14
6.940	3416	2.34
6.943	2485	1.70
6.947	1778	1.22
6.950	1390	0.95
6.953	1161	0.79
6.957	1023	0.70
6.960	948	0.65
6.963	900	0.62
6.967	878	0.60
6.970	878	0.60
6.973	882	0.60
6.977	885	0.61
6.980	898	0.61
6.983	921	0.63
6.987	957	0.66
6.990	1019	0.70
6.993	1118	0.77
6.997	1220	0.84
7.000	1353	0.93
7.003	1580	1.08
7.007	2008	1.37
7.010	2656	1.82
7.013	3444	2.36
7.017	4306	2.95
7.020	4955	3.39
7.023	5290	3.62
7.027	5425	3.71
7.030	5386	3.69
7.033	5051	3.46
7.037	4223	2.89
7.040	3252	2.23
7.043	2370	1.62
7.047	1546	1.06
7.050	1067	0.73
7.053	891	0.61
7.057	829	0.57
7.060	803	0.55
7.063	781	0.53
7.067	760	0.52
7.070	752	0.51
7.073	752	0.51
7.077	754	0.52
7.080	766	0.52
7.083	772	0.53
7.087	766	0.52
7.090	751	0.51
7.093	735	0.50
7.097	729	0.50
7.100	731	0.50
7.103	723	0.49
7.107	702	0.48
7.110	675	0.46
7.113	656	0.45
7.117	648	0.44
7.120	640	0.44
7.123	634	0.43
7.127	627	0.43
7.130	614	0.42
7.133	614	0.42
7.137	611	0.42
7.140	607	0.42
7.143	611	0.42
7.147	610	0.42
7.150	606	0.41
7.153	615	0.42
7.157	626	0.43
7.160	651	0.45
7.163	680	0.47
7.167	703	0.48
7.170	762	0.52
7.173	883	0.60
7.177	1033	0.71
7.180	1216	0.83
7.183	1555	1.06
7.187	2138	1.46
7.190	2567	1.76
7.193	2833	1.94
7.197	3094	2.12
7.200	3297	2.26
7.203	3485	2.39
7.207	3667	2.51
7.210	3957	2.71
7.213	4522	3.10
7.217	5172	3.54
7.220	5652	3.87
7.223	6016	4.12
7.227	6274	4.30
7.230	6471	4.43
7.233	6612	4.53
7.237	6646	4.55
7.240	6519	4.46
7.243	6195	4.24
7.247	5752	3.94
7.250	4999	3.42
7.253	4002	2.74
7.257	3366	2.30
7.260	2751	1.88
7.263	1886	1.29
7.267	1278	0.87
7.270	1021	0.70
7.273	893	0.61
7.277	770	0.53
7.280	699	0.48
7.283	668	0.46
7.287	649	0.44
7.290	644	0.44
7.293	636	0.44
7.297	626	0.43
7.300	620	0.42
7.303	610	0.42
7.307	610	0.42
7.310	624	0.43
7.313	628	0.43
7.317	621	0.43
7.320	622	0.43
7.323	621	0.43
7.327	617	0.42
7.330	622	0.43
7.333	625	0.43
7.337	619	0.42
7.340	608	0.42
7.343	594	0.41
7.347	584	0.40
7.350	580	0.40
7.353	579	0.40
7.357	576	0.39
7.360	571	0.39
7.363	572	0.39
7.367	575	0.39
7.370	579	0.40
7.373	583	0.40
7.377	596	0.41
7.380	619	0.42
7.383	631	0.43
7.387	638	0.44
7.390	680	0.47
7.393	794	0.54
7.397	990	0.68
7.400	1218	0.83
7.403	1498	1.03
7.407	1792	1.23
7.410	2159	1.48
7.413	2651	1.81
7.417	3199	2.19
7.420	3905	2.67
7.423	4751	3.25
7.427	5722	3.92
7.430	6826	4.67
7.433	7825	5.36
7.437	9105	6.23
7.440	11194	7.66
7.443	12598	8.62
7.447	14400	9.86
7.450	16323	11.17
7.453	18215	12.47
7.457	19181	13.13
7.460	19570	13.40
7.463	19759	13.53
7.467	19753	13.52
7.470	19486	13.34
7.473	18711	12.81
7.477	17415	11.92
7.480	15612	10.69
7.483	14375	9.84
7.487	13275	9.09
7.490	12442	8.52
7.493	11844	8.11
7.497	11656	7.98
7.500	11964	8.19
7.503	12583	8.61
7.507	13324	9.12
7.510	14047	9.62
7.513	14412	9.87
7.517	14528	9.95
7.520	14593	9.99
7.523	14547	9.96
7.527	14114	9.66
7.530	12613	8.63
7.533	11469	7.85
7.537	9974	6.83
7.540	8446	5.78
7.543	7206	4.93
7.547	6110	4.18
7.550	4930	3.38
7.553	3968	2.72
7.557	3215	2.20
7.560	2543	1.74
7.563	2094	1.43
7.567	1879	1.29
7.570	1734	1.19
7.573	1557	1.07
7.577	1386	0.95
7.580	1272	0.87
7.583	1190	0.81
7.587	1138	0.78
7.590	1126	0.77
7.593	1115	0.76
7.597	1075	0.74
7.600	1041	0.71
7.603	1029	0.70
7.607	1020	0.70
7.610	1004	0.69
7.613	988	0.68
7.617	982	0.67
7.620	976	0.67
7.623	972	0.67
7.627	973	0.67
7.630	978	0.67
7.633	987	0.68
7.637	998	0.68
7.640	1009	0.69
7.643	1016	0.70
7.647	1026	0.70
7.650	1041	0.71
7.653	1052	0.72
7.657	1054	0.72
7.660	1068	0.73
7.663	1099	0.75
7.667	1140	0.78
7.670	1207	0.83
7.673	1339	0.92
7.677	1501	1.03
7.680	1737	1.19
7.683	2209	1.51
7.687	3054	2.09
7.690	4186	2.87
7.693	5525	3.78
7.697	6874	4.71
7.700	7907	5.41
7.703	8586	5.88
7.707	8803	6.03
7.710	8761	6.00
7.713	8546	5.85
7.717	7994	5.47
7.720	7147	4.89
7.723	6296	4.31
7.727	5216	3.57
7.730	4341	2.97
7.733	3680	2.52
7.737	2704	1.85
7.740	1978	1.35
7.743	1659	1.14
7.747	1508	1.03
7.750	1485	1.02
7.753	1500	1.03
7.757	1479	1.01
7.760	1482	1.01
7.763	1470	1.01
7.767	1404	0.96
7.770	1365	0.93
7.773	1328	0.91
7.777	1292	0.88
7.780	1287	0.88
7.783	1260	0.86
7.787	1218	0.83
7.790	1171	0.80
7.793	1106	0.76
7.797	1065	0.73
7.800	1055	0.72
7.803	1041	0.71
7.807	1020	0.70
7.810	1002	0.69
7.813	983	0.67
7.817	965	0.66
7.820	962	0.66
7.823	968	0.66
7.827	965	0.66
7.830	965	0.66
7.833	960	0.66
7.837	948	0.65
7.840	943	0.65
7.843	947	0.65
7.847	948	0.65
7.850	946	0.65
7.853	948	0.65
7.857	947	0.65
7.860	942	0.64
7.863	944	0.65
7.867	947	0.65
7.870	943	0.65
7.873	939	0.64
7.877	936	0.64
7.880	938	0.64
7.883	944	0.65
7.887	945	0.65
7.890	945	0.65
7.893	946	0.65
7.897	944	0.65
7.900	943	0.65
7.903	944	0.65
7.907	943	0.65
7.910	944	0.65
7.913	943	0.65
7.917	941	0.64
7.920	941	0.64
7.923	941	0.64
7.927	940	0.64
7.930	943	0.65
7.933	944	0.65
7.937	939	0.64
7.940	934	0.64
7.943	934	0.64
7.947	930	0.64
7.950	924	0.63
7.953	921	0.63
7.957	916	0.63
7.960	911	0.62
7.963	908	0.62
7.967	911	0.62
7.970	919	0.63
7.973	918	0.63
7.977	913	0.63
7.980	916	0.63
7.983	925	0.63
7.987	927	0.63
7.990	918	0.63
7.993	910	0.62
7.997	908	0.62
8.000	905	0.62
8.003	896	0.61
8.007	885	0.61
8.010	880	0.60
8.013	877	0.60
8.017	871	0.60
8.020	869	0.59
8.023	867	0.59
8.027	858	0.59
8.030	846	0.58
8.033	844	0.58
8.037	859	0.59
8.040	878	0.60
8.043	883	0.60
8.047	881	0.60
8.050	891	0.61
8.053	920	0.63
8.057	947	0.65
8.060	975	0.67
8.063	1006	0.69
8.067	1029	0.70
8.070	1048	0.72
8.073	1070	0.73
8.077	1109	0.76
8.080	1146	0.78
8.083	1172	0.80
8.087	1205	0.82
8.090	1252	0.86
8.093	1313	0.90
8.097	1367	0.94
8.100	1405	0.96
8.103	1445	0.99
8.107	1488	1.02
8.110	1500	1.03
8.113	1458	1.00
8.117	1408	0.96
8.120	1394	0.95
8.123	1358	0.93
8.127	1282	0.88
8.130	1213	0.83
8.133	1158	0.79
8.137	1097	0.75
8.140	1043	0.71
8.143	1016	0.70
8.147	1006	0.69
8.150	997	0.68
8.153	994	0.68
8.157	985	0.67
8.160	975	0.67
8.163	980	0.67
8.167	997	0.68
8.170	1015	0.69
8.173	1027	0.70
8.177	1041	0.71
8.180	1070	0.73
8.183	1093	0.75
8.187	1074	0.74
8.190	1034	0.71
8.193	1004	0.69
8.197	989	0.68
8.200	971	0.66
8.203	927	0.63
8.207	878	0.60
8.210	854	0.58
8.213	836	0.57
8.217	809	0.55
8.220	776	0.53
8.223	751	0.51
8.227	742	0.51
8.230	731	0.50
8.233	716	0.49
8.237	715	0.49
8.240	713	0.49
8.243	705	0.48
8.247	698	0.48
8.250	694	0.48
8.253	692	0.47
8.257	692	0.47
8.260	692	0.47
8.263	695	0.48
8.267	697	0.48
8.270	698	0.48
8.273	698	0.48
8.277	706	0.48
8.280	716	0.49
8.283	727	0.50
8.287	750	0.51
8.290	782	0.54
8.293	819	0.56
8.297	858	0.59
8.300	875	0.60
8.303	896	0.61
8.307	936	0.64
8.310	957	0.66
8.313	969	0.66
8.317	987	0.68
8.320	981	0.67
8.323	959	0.66
8.327	962	0.66
8.330	970	0.66
8.333	947	0.65
8.337	917	0.63
8.340	889	0.61
8.343	857	0.59
8.347	836	0.57
8.350	833	0.57
8.353	822	0.56
8.357	796	0.54
8.360	778	0.53
8.363	769	0.53
8.367	754	0.52
8.370	738	0.51
8.373	741	0.51
8.377	750	0.51
8.380	748	0.51
8.383	739	0.51
8.387	730	0.50
8.390	725	0.50
8.393	723	0.49
8.397	725	0.50
8.400	731	0.50
8.403	751	0.51
8.407	781	0.53
8.410	802	0.55
8.413	833	0.57
8.417	908	0.62
8.420	1040	0.71
8.423	1238	0.85
8.427	1672	1.14
8.430	2370	1.62
8.433	2893	1.98
8.437	3222	2.21
8.440	3391	2.32
8.443	3432	2.35
8.447	3442	2.36
8.450	3447	2.36
8.453	3414	2.34
8.457	3277	2.24
8.460	2882	1.97
8.463	2402	1.64
8.467	2019	1.38
8.470	1526	1.04
8.473	1198	0.82
8.477	1062	0.73
8.480	997	0.68
8.483	958	0.66
8.487	936	0.64
8.490	928	0.64
8.493	919	0.63
8.497	911	0.62
8.500	919	0.63
8.503	954	0.65
8.507	988	0.68
8.510	991	0.68
8.513	1006	0.69
8.517	1059	0.72
8.520	1151	0.79
8.523	1284	0.88
8.527	1527	1.05
8.530	1892	1.30
8.533	2435	1.67
8.537	3190	2.18
8.540	3890	2.66
8.543	4980	3.41
8.547	6422	4.40
8.550	8206	5.62
8.553	10582	7.24
8.557	13279	9.09
8.560	16080	11.01
8.563	18536	12.69
8.567	21545	14.75
8.570	24784	16.97
8.573	26871	18.40
8.577	28327	19.39
8.580	29136	19.95
8.583	29242	20.02
8.587	29004	19.86
8.590	28422	19.46
8.593	26810	18.35
8.597	24820	16.99
8.600	23283	15.94
8.603	21144	14.48
8.607	18457	12.64
8.610	16535	11.32
8.613	15414	10.55
8.617	13265	9.08
8.620	11110	7.61
8.623	9249	6.33
8.627	7569	5.18
8.630	5868	4.02
8.633	4985	3.41
8.637	3891	2.66
8.640	2905	1.99
8.643	2305	1.58
8.647	1846	1.26
8.650	1548	1.06
8.653	1442	0.99
8.657	1412	0.97
8.660	1381	0.95
8.663	1362	0.93
8.667	1390	0.95
8.670	1467	1.00
8.673	1573	1.08
8.677	1766	1.21
8.680	2110	1.44
8.683	2604	1.78
8.687	3273	2.24
8.690	4143	2.84
8.693	4792	3.28
8.697	5115	3.50
8.700	5291	3.62
8.703	5342	3.66
8.707	5312	3.64
8.710	5264	3.60
8.713	5153	3.53
8.717	4975	3.41
8.720	4606	3.15
8.723	3888	2.66
8.727	3035	2.08
8.730	2412	1.65
8.733	2032	1.39
8.737	1773	1.21
8.740	1629	1.12
8.743	1550	1.06
8.747	1494	1.02
8.750	1451	0.99
8.753	1452	0.99
8.757	1501	1.03
8.760	1561	1.07
8.763	1637	1.12
8.767	1793	1.23
8.770	2116	1.45
8.773	2715	1.86
8.777	3527	2.41
8.780	4277	2.93
8.783	4904	3.36
8.787	5508	3.77
8.790	6133	4.20
8.793	6472	4.43
8.797	6639	4.55
8.800	6756	4.63
8.803	6747	4.62
8.807	6577	4.50
8.810	6212	4.25
8.813	5795	3.97
8.817	5341	3.66
8.820	4723	3.23
8.823	3959	2.71
8.827	3104	2.12
8.830	2392	1.64
8.833	1990	1.36
8.837	1685	1.15
8.840	1417	0.97
8.843	1245	0.85
8.847	1148	0.79
8.850	1107	0.76
8.853	1068	0.73
8.857	1019	0.70
8.860	986	0.68
8.863	974	0.67
8.867	977	0.67
8.870	967	0.66
8.873	950	0.65
8.877	948	0.65
8.880	948	0.65
8.883	951	0.65
8.887	975	0.67
8.890	1019	0.70
8.893	1133	0.78
8.897	1464	1.00
8.900	2286	1.56
8.903	3484	2.39
8.907	5252	3.60
8.910	6893	4.72
8.913	9400	6.44
8.917	12497	8.56
8.920	16116	11.03
8.923	19608	13.42
8.927	23616	16.17
8.930	28351	19.41
8.933	31959	21.88
8.937	34371	23.53
8.940	35655	24.41
8.943	35768	24.49
8.947	35680	24.43
8.950	34282	23.47
8.953	30683	21.01
8.957	26579	18.20
8.960	22855	15.65
8.963	19023	13.02
8.967	15220	10.42
8.970	11855	8.12
8.973	9069	6.21
8.977	6492	4.44
8.980	4997	3.42
8.983	3694	2.53
8.987	3105	2.13
8.990	2835	1.94
8.993	2644	1.81
8.997	2540	1.74
9.000	2759	1.89
9.003	3225	2.21
9.007	3794	2.60
9.010	4385	3.00
9.013	5039	3.45
9.017	5750	3.94
9.020	6195	4.24
9.023	6340	4.34
9.027	6370	4.36
9.030	6404	4.38
9.033	6414	4.39
9.037	6295	4.31
9.040	5807	3.98
9.043	4938	3.38
9.047	4146	2.84
9.050	3394	2.32
9.053	2797	1.91
9.057	2367	1.62
9.060	1953	1.34
9.063	1667	1.14
9.067	1509	1.03
9.070	1407	0.96
9.073	1350	0.92
9.077	1323	0.91
9.080	1323	0.91
9.083	1332	0.91
9.087	1332	0.91
9.090	1350	0.92
9.093	1381	0.95
9.097	1415	0.97
9.100	1469	1.01
9.103	1516	1.04
9.107	1545	1.06
9.110	1590	1.09
9.113	1625	1.11
9.117	1597	1.09
9.120	1553	1.06
9.123	1529	1.05
9.127	1516	1.04
9.130	1485	1.02
9.133	1443	0.99
9.137	1407	0.96
9.140	1367	0.94
9.143	1336	0.91
9.147	1318	0.90
9.150	1304	0.89
9.153	1300	0.89
9.157	1301	0.89
9.160	1303	0.89
9.163	1301	0.89
9.167	1303	0.89
9.170	1320	0.90
9.173	1329	0.91
9.177	1330	0.91
9.180	1334	0.91
9.183	1339	0.92
9.187	1342	0.92
9.190	1328	0.91
9.193	1307	0.89
9.197	1295	0.89
9.200	1296	0.89
9.203	1299	0.89
9.207	1301	0.89
9.210	1297	0.89
9.213	1282	0.88
9.217	1271	0.87
9.220	1265	0.87
9.223	1256	0.86
9.227	1253	0.86
9.230	1249	0.86
9.233	1233	0.84
9.237	1225	0.84
9.240	1219	0.83
9.243	1202	0.82
9.247	1189	0.81
9.250	1180	0.81
9.253	1166	0.80
9.257	1151	0.79
9.260	1143	0.78
9.263	1142	0.78
9.267	1146	0.78
9.270	1136	0.78
9.273	1114	0.76
9.277	1102	0.75
9.280	1086	0.74
9.283	1067	0.73
9.287	1070	0.73
9.290	1078	0.74
9.293	1065	0.73
9.297	1055	0.72
9.300	1060	0.73
9.303	1061	0.73
9.307	1072	0.73
9.310	1102	0.75
9.313	1125	0.77
9.317	1143	0.78
9.320	1201	0.82
9.323	1318	0.90
9.327	1443	0.99
9.330	1623	1.11
9.333	1861	1.27
9.337	2029	1.39
9.340	2215	1.52
9.343	2346	1.61
9.347	2372	1.62
9.350	2406	1.65
9.353	2446	1.67
9.357	2465	1.69
9.360	2413	1.65
9.363	2283	1.56
9.367	2133	1.46
9.370	1986	1.36
9.373	1926	1.32
9.377	1916	1.31
9.380	1819	1.25
9.383	1672	1.14
9.387	1575	1.08
9.390	1566	1.07
9.393	1571	1.08
9.397	1546	1.06
9.400	1551	1.06
9.403	1582	1.08
9.407	1625	1.11
9.410	1697	1.16
9.413	1795	1.23
9.417	1903	1.30
9.420	2016	1.38
9.423	2187	1.50
9.427	2311	1.58
9.430	2346	1.61
9.433	2425	1.66
9.437	2494	1.71
9.440	2527	1.73
9.443	2581	1.77
9.447	2571	1.76
9.450	2489	1.70
9.453	2476	1.70
9.457	2601	1.78
9.460	2779	1.90
9.463	3099	2.12
9.467	4002	2.74
9.470	5030	3.44
9.473	6095	4.17
9.477	7570	5.18
9.480	8600	5.89
9.483	9384	6.42
9.487	10868	7.44
9.490	11721	8.02
9.493	11815	8.09
9.497	11787	8.07
9.500	11564	7.92
9.503	10792	7.39
9.507	9693	6.64
9.510	8659	5.93
9.513	7523	5.15
9.517	6169	4.22
9.520	4953	3.39
9.523	3792	2.60
9.527	2910	1.99
9.530	2256	1.54
9.533	1570	1.07
9.537	1207	0.83
9.540	1060	0.73
9.543	968	0.66
9.547	925	0.63
9.550	914	0.63
9.553	905	0.62
9.557	897	0.61
9.560	895	0.61
9.563	888	0.61
9.567	880	0.60
9.570	877	0.60
9.573	879	0.60
9.577	883	0.60
9.580	887	0.61
9.583	886	0.61
9.587	884	0.61
9.590	886	0.61
9.593	895	0.61
9.597	900	0.62
9.600	895	0.61
9.603	898	0.61
9.607	909	0.62
9.610	914	0.63
9.613	914	0.63
9.617	917	0.63
9.620	926	0.63
9.623	937	0.64
9.627	946	0.65
9.630	958	0.66
9.633	977	0.67
9.637	993	0.68
9.640	1004	0.69
9.643	1015	0.69
9.647	1026	0.70
9.650	1032	0.71
9.653	1035	0.71
9.657	1035	0.71
9.660	1032	0.71
9.663	1028	0.70
9.667	1024	0.70
9.670	1022	0.70
9.673	1022	0.70
9.677	1022	0.70
9.680	1022	0.70
9.683	1025	0.70
9.687	1021	0.70
9.690	1009	0.69
9.693	1006	0.69
9.697	1014	0.69
9.700	1016	0.70
9.703	997	0.68
9.707	976	0.67
9.710	965	0.66
9.713	952	0.65
9.717	940	0.64
9.720	935	0.64
9.723	914	0.63
9.727	881	0.60
9.730	872	0.60
9.733	878	0.60
9.737	870	0.60
9.740	865	0.59
9.743	866	0.59
9.747	852	0.58
9.750	831	0.57
9.753	816	0.56
9.757	811	0.56
9.760	811	0.56
9.763	820	0.56
9.767	849	0.58
9.770	877	0.60
9.773	904	0.62
9.777	961	0.66
9.780	1059	0.72
9.783	1251	0.86
9.787	1683	1.15
9.790	2195	1.50
9.793	2687	1.84
9.797	3226	2.21
9.800	3581	2.45
9.803	3802	2.60
9.807	3871	2.65
9.810	3854	2.64
9.813	3841	2.63
9.817	3769	2.58
9.820	3669	2.51
9.823	3585	2.45
9.827	3443	2.36
9.830	3263	2.23
9.833	3093	2.12
9.837	2791	1.91
9.840	2527	1.73
9.843	2361	1.62
9.847	2188	1.50
9.850	2079	1.42
9.853	1892	1.30
9.857	1652	1.13
9.860	1540	1.05
9.863	1524	1.04
9.867	1497	1.02
9.870	1396	0.96
9.873	1286	0.88
9.877	1199	0.82
9.880	1158	0.79
9.883	1163	0.80
9.887	1183	0.81
9.890	1180	0.81
9.893	1155	0.79
9.897	1122	0.77
9.900	1085	0.74
9.903	1058	0.72
9.907	1048	0.72
9.910	1036	0.71
9.913	1008	0.69
9.917	983	0.67
9.920	974	0.67
9.923	965	0.66
9.927	957	0.66
9.930	961	0.66
9.933	954	0.65
9.937	942	0.64
9.940	945	0.65
9.943	946	0.65
9.947	944	0.65
9.950	951	0.65
9.953	959	0.66
9.957	957	0.66
9.960	935	0.64
9.963	901	0.62
9.967	873	0.60
9.970	853	0.58
9.973	836	0.57
9.977	824	0.56
9.980	815	0.56
9.983	798	0.55
9.987	776	0.53
9.990	768	0.53
9.993	766	0.52
9.997	761	0.52
10.000	753	0.52
10.003	754	0.52
10.007	761	0.52
10.010	758	0.52
10.013	752	0.51
10.017	760	0.52
10.020	769	0.53
10.023	768	0.53
10.027	770	0.53
10.030	776	0.53
10.033	789	0.54
10.037	810	0.55
10.040	823	0.56
10.043	838	0.57
10.047	867	0.59
10.050	906	0.62
10.053	934	0.64
10.057	951	0.65
10.060	978	0.67
10.063	1003	0.69
10.067	1017	0.70
10.070	1021	0.70
10.073	1018	0.70
10.077	1018	0.70
10.080	1012	0.69
10.083	1010	0.69
10.087	1015	0.69
10.090	1012	0.69
10.093	1011	0.69
10.097	1028	0.70
10.100	1055	0.72
10.103	1074	0.74
10.107	1088	0.74
10.110	1114	0.76
10.113	1131	0.77
10.117	1143	0.78
10.120	1170	0.80
10.123	1197	0.82
10.127	1206	0.83
10.130	1184	0.81
10.133	1159	0.79
10.137	1149	0.79
10.140	1133	0.78
10.143	1119	0.77
10.147	1113	0.76
10.150	1119	0.77
10.153	1129	0.77
10.157	1117	0.76
10.160	1108	0.76
10.163	1111	0.76
10.167	1086	0.74
10.170	1044	0.71
10.173	1029	0.70
10.177	1023	0.70
10.180	993	0.68
10.183	969	0.66
10.187	952	0.65
10.190	925	0.63
10.193	890	0.61
10.197	869	0.59
10.200	870	0.60
10.203	873	0.60
10.207	866	0.59
10.210	855	0.59
10.213	852	0.58
10.217	857	0.59
10.220	894	0.61
10.223	996	0.68
10.227	1152	0.79
10.230	1397	0.96
10.233	1856	1.27
10.237	2489	1.70
10.240	3319	2.27
10.243	4246	2.91
10.247	4950	3.39
10.250	5620	3.85
10.253	6176	4.23
10.257	6588	4.51
10.260	6786	4.65
10.263	6725	4.60
10.267	6538	4.48
10.270	6239	4.27
10.273	5672	3.88
10.277	5231	3.58
10.280	4786	3.28
10.283	4291	2.94
10.287	4047	2.77
10.290	3781	2.59
10.293	3309	2.27
10.297	2900	1.99
10.300	2690	1.84
10.303	2620	1.79
10.307	2535	1.74
10.310	2424	1.66
10.313	2388	1.63
10.317	2445	1.67
10.320	2533	1.73
10.323	2628	1.80
10.327	2827	1.94
10.330	3265	2.24
10.333	3856	2.64
10.337	4358	2.98
10.340	4728	3.24
10.343	4914	3.36
10.347	4966	3.40
10.350	4989	3.42
10.353	5029	3.44
10.357	5065	3.47
10.360	4942	3.38
10.363	4473	3.06
10.367	3820	2.62
10.370	3351	2.29
10.373	2907	1.99
10.377	2518	1.72
10.380	2019	1.38
10.383	1468	1.00
10.387	1168	0.80
10.390	1006	0.69
10.393	920	0.63
10.397	895	0.61
10.400	890	0.61
10.403	876	0.60
10.407	858	0.59
10.410	847	0.58
10.413	845	0.58
10.417	844	0.58
10.420	843	0.58
10.423	844	0.58
10.427	840	0.58
10.430	829	0.57
10.433	823	0.56
10.437	829	0.57
10.440	841	0.58
10.443	852	0.58
10.447	848	0.58
10.450	828	0.57
10.453	823	0.56
10.457	841	0.58
10.460	847	0.58
10.463	839	0.57
10.467	842	0.58
10.470	852	0.58
10.473	862	0.59
10.477	877	0.60
10.480	892	0.61
10.483	900	0.62
10.487	898	0.61
10.490	882	0.60
10.493	857	0.59
10.497	831	0.57
10.500	815	0.56
10.503	805	0.55
10.507	794	0.54
10.510	769	0.53
10.513	735	0.50
10.517	710	0.49
10.520	698	0.48
10.523	693	0.47
10.527	688	0.47
10.530	682	0.47
10.533	671	0.46
10.537	658	0.45
10.540	659	0.45
10.543	668	0.46
10.547	677	0.46
10.550	685	0.47
10.553	675	0.46
10.557	668	0.46
10.560	686	0.47
10.563	708	0.48
10.567	718	0.49
10.570	741	0.51
10.573	787	0.54
10.577	816	0.56
10.580	857	0.59
10.583	908	0.62
10.587	947	0.65
10.590	1029	0.70
10.593	1111	0.76
10.597	1198	0.82
10.600	1341	0.92
10.603	1427	0.98
10.607	1447	0.99
10.610	1499	1.03
10.613	1570	1.07
10.617	1663	1.14
10.620	1832	1.25
10.623	2046	1.40
10.627	2333	1.60
10.630	2666	1.83
10.633	3093	2.12
10.637	3670	2.51
10.640	4245	2.91
10.643	4749	3.25
10.647	5230	3.58
10.650	5584	3.82
10.653	5754	3.94
10.657	5791	3.96
10.660	5732	3.92
10.663	5530	3.79
10.667	5017	3.43
10.670	4359	2.98
10.673	3818	2.61
10.677	3240	2.22
10.680	2835	1.94
10.683	2668	1.83
10.687	2548	1.74
10.690	2469	1.69
10.693	2669	1.83
10.697	3103	2.12
10.700	3653	2.50
10.703	4322	2.96
10.707	5005	3.43
10.710	5690	3.90
10.713	6435	4.41
10.717	7329	5.02
10.720	7813	5.35
10.723	7968	5.45
10.727	8091	5.54
10.730	8161	5.59
10.733	8122	5.56
10.737	8008	5.48
10.740	7826	5.36
10.743	7552	5.17
10.747	7106	4.86
10.750	6505	4.45
10.753	6095	4.17
10.757	6126	4.19
10.760	6468	4.43
10.763	6892	4.72
10.767	7232	4.95
10.770	7352	5.03
10.773	7325	5.01
10.777	7325	5.01
10.780	7263	4.97
10.783	7017	4.80
10.787	6600	4.52
10.790	6091	4.17
10.793	5428	3.72
10.797	4533	3.10
10.800	3875	2.65
10.803	3487	2.39
10.807	3205	2.19
10.810	2995	2.05
10.813	2999	2.05
10.817	3129	2.14
10.820	3236	2.22
10.823	3519	2.41
10.827	4081	2.79
10.830	4892	3.35
10.833	5905	4.04
10.837	6656	4.56
10.840	6932	4.75
10.843	7061	4.83
10.847	7179	4.91
10.850	7126	4.88
10.853	6882	4.71
10.857	6496	4.45
10.860	5910	4.05
10.863	5243	3.59
10.867	4513	3.09
10.870	3810	2.61
10.873	3318	2.27
10.877	2825	1.93
10.880	2229	1.53
10.883	1764	1.21
10.887	1451	0.99
10.890	1247	0.85
10.893	1128	0.77
10.897	1048	0.72
10.900	981	0.67
10.903	930	0.64
10.907	907	0.62
10.910	906	0.62
10.913	912	0.62
10.917	915	0.63
10.920	908	0.62
10.923	914	0.63
10.927	943	0.65
10.930	966	0.66
10.933	981	0.67
10.937	997	0.68
10.940	999	0.68
10.943	1003	0.69
10.947	1030	0.71
10.950	1047	0.72
10.953	1060	0.73
10.957	1088	0.74
10.960	1129	0.77
10.963	1176	0.81
10.967	1217	0.83
10.970	1242	0.85
10.973	1248	0.85
10.977	1257	0.86
10.980	1268	0.87
10.983	1254	0.86
10.987	1236	0.85
10.990	1242	0.85
10.993	1252	0.86
10.997	1245	0.85
11.000	1234	0.84
11.003	1223	0.84
11.007	1213	0.83
11.010	1209	0.83
11.013	1205	0.82
11.017	1212	0.83
11.020	1227	0.84
11.023	1235	0.85
11.027	1248	0.85
11.030	1267	0.87
11.033	1273	0.87
11.037	1286	0.88
11.040	1312	0.90
11.043	1328	0.91
11.047	1321	0.90
11.050	1311	0.90
11.053	1327	0.91
11.057	1333	0.91
11.060	1327	0.91
11.063	1329	0.91
11.067	1324	0.91
11.070	1315	0.90
11.073	1313	0.90
11.077	1315	0.90
11.080	1315	0.90
11.083	1317	0.90
11.087	1349	0.92
11.090	1406	0.96
11.093	1520	1.04
11.097	1742	1.19
11.100	2003	1.37
11.103	2404	1.65
11.107	2889	1.98
11.110	3218	2.20
11.113	3395	2.32
11.117	3481	2.38
11.120	3496	2.39
11.123	3444	2.36
11.127	3331	2.28
11.130	3197	2.19
11.133	2996	2.05
11.137	2455	1.68
11.140	1784	1.22
11.143	1484	1.02
11.147	1329	0.91
11.150	1192	0.82
11.153	1094	0.75
11.157	1040	0.71
11.160	1014	0.69
11.163	993	0.68
11.167	976	0.67
11.170	968	0.66
11.173	960	0.66
11.177	948	0.65
11.180	947	0.65
11.183	960	0.66
11.187	972	0.67
11.190	987	0.68
11.193	999	0.68
11.197	997	0.68
11.200	1004	0.69
11.203	1025	0.70
11.207	1043	0.71
