[Header]
Data File Name	D:\助燃剂标准品检验\92#汽油\百分一92#汽-乙.qgd
Output Date	2018/4/17
Output Time	17:05:48

[MS Chromatogram]
m/z	1-1 TIC
Event Time(msec)	200
# of Points	9750
Start Time(min)	2.500
End Time(min)	34.997
Ret.Time	Absolute Intensity	Relative Intensity
18.903	48006	0.30
18.907	48585	0.31
18.910	49683	0.31
18.913	51213	0.32
18.917	53013	0.33
18.920	53407	0.34
18.923	53518	0.34
18.927	53516	0.34
18.930	53479	0.34
18.933	53527	0.34
18.937	54115	0.34
18.940	56545	0.36
18.943	59822	0.38
18.947	64324	0.40
18.950	70849	0.45
18.953	78987	0.50
18.957	86456	0.54
18.960	92142	0.58
18.963	96938	0.61
18.967	99040	0.62
18.970	99015	0.62
18.973	97029	0.61
18.977	92654	0.58
18.980	86463	0.54
18.983	79062	0.50
18.987	72278	0.45
18.990	66408	0.42
18.993	60938	0.38
18.997	56814	0.36
19.000	54713	0.34
19.003	54232	0.34
19.007	53930	0.34
19.010	54529	0.34
19.013	57026	0.36
19.017	61196	0.38
19.020	65748	0.41
19.023	70140	0.44
19.027	74606	0.47
19.030	78657	0.49
19.033	79208	0.50
19.037	79207	0.50
19.040	78758	0.50
19.043	78088	0.49
19.047	75178	0.47
19.050	70703	0.44
19.053	65973	0.41
19.057	61464	0.39
19.060	57291	0.36
19.063	54454	0.34
19.067	52520	0.33
19.070	50308	0.32
19.073	49452	0.31
19.077	49000	0.31
19.080	48107	0.30
19.083	47701	0.30
19.087	47423	0.30
19.090	45403	0.29
19.093	44760	0.28
19.097	44751	0.28
19.100	44645	0.28
19.103	44865	0.28
19.107	45343	0.28
19.110	44921	0.28
19.113	42949	0.27
19.117	42060	0.26
19.120	42110	0.26
19.123	41883	0.26
19.127	41349	0.26
19.130	40804	0.26
19.133	39531	0.25
19.137	38419	0.24
19.140	38119	0.24
19.143	37863	0.24
19.147	37734	0.24
19.150	38458	0.24
19.153	38838	0.24
19.157	38486	0.24
19.160	38724	0.24
19.163	39127	0.25
19.167	39490	0.25
19.170	40030	0.25
19.173	40266	0.25
19.177	40400	0.25
19.180	40425	0.25
19.183	40305	0.25
19.187	40410	0.25
19.190	40302	0.25
19.193	39115	0.25
19.197	37444	0.24
19.200	37150	0.23
19.203	38305	0.24
19.207	39147	0.25
19.210	39047	0.25
19.213	39883	0.25
19.217	40470	0.25
19.220	40245	0.25
19.223	40887	0.26
19.227	43658	0.27
19.230	45952	0.29
19.233	48024	0.30
19.237	50304	0.32
19.240	51947	0.33
19.243	54094	0.34
19.247	56878	0.36
19.250	57668	0.36
19.253	58826	0.37
19.257	59792	0.38
19.260	59895	0.38
19.263	59561	0.37
19.267	57375	0.36
19.270	54853	0.34
19.273	53419	0.34
19.277	53434	0.34
19.280	53622	0.34
19.283	53089	0.33
19.287	50903	0.32
19.290	50497	0.32
19.293	49587	0.31
19.297	46442	0.29
19.300	43913	0.28
19.303	42911	0.27
19.307	42704	0.27
19.310	42598	0.27
19.313	42570	0.27
19.317	42539	0.27
19.320	42682	0.27
19.323	44108	0.28
19.327	45766	0.29
19.330	46560	0.29
19.333	47588	0.30
19.337	47533	0.30
19.340	46743	0.29
19.343	46149	0.29
19.347	44080	0.28
19.350	42421	0.27
19.353	40029	0.25
19.357	39256	0.25
19.360	39233	0.25
19.363	38730	0.24
19.367	37136	0.23
19.370	35964	0.23
19.373	35823	0.23
19.377	35549	0.22
19.380	34891	0.22
19.383	35027	0.22
19.387	35898	0.23
19.390	36087	0.23
19.393	36036	0.23
19.397	36102	0.23
19.400	36122	0.23
19.403	36007	0.23
19.407	35977	0.23
19.410	36236	0.23
19.413	35725	0.22
19.417	35451	0.22
19.420	35934	0.23
19.423	36401	0.23
19.427	37701	0.24
19.430	39448	0.25
19.433	42323	0.27
19.437	45272	0.28
19.440	48778	0.31
19.443	53493	0.34
19.447	56941	0.36
19.450	59755	0.38
19.453	61572	0.39
19.457	61229	0.38
19.460	59697	0.38
19.463	57297	0.36
19.467	54488	0.34
19.470	50903	0.32
19.473	47823	0.30
19.477	45078	0.28
19.480	42333	0.27
19.483	39953	0.25
19.487	38236	0.24
19.490	36474	0.23
19.493	36302	0.23
19.497	36216	0.23
19.500	35091	0.22
19.503	33448	0.21
19.507	32921	0.21
19.510	32014	0.20
19.513	30517	0.19
19.517	30146	0.19
19.520	30339	0.19
19.523	30479	0.19
19.527	31419	0.20
19.530	32405	0.20
19.533	32332	0.20
19.537	32201	0.20
19.540	32489	0.20
19.543	32535	0.20
19.547	32678	0.21
19.550	33036	0.21
19.553	33020	0.21
19.557	32895	0.21
19.560	32879	0.21
19.563	31928	0.20
19.567	30524	0.19
19.570	31035	0.20
19.573	31384	0.20
19.577	31212	0.20
19.580	31878	0.20
19.583	32049	0.20
19.587	30740	0.19
19.590	29587	0.19
19.593	29271	0.18
19.597	28876	0.18
19.600	28192	0.18
19.603	28703	0.18
19.607	29164	0.18
19.610	28681	0.18
19.613	28708	0.18
19.617	29257	0.18
19.620	29260	0.18
19.623	28917	0.18
19.627	30329	0.19
19.630	29665	0.19
19.633	29577	0.19
19.637	30482	0.19
19.640	30432	0.19
19.643	29476	0.19
19.647	29434	0.18
19.650	29335	0.18
19.653	28992	0.18
19.657	28500	0.18
19.660	28651	0.18
19.663	28989	0.18
19.667	28303	0.18
19.670	28064	0.18
19.673	27226	0.17
19.677	27618	0.17
19.680	28160	0.18
19.683	27903	0.18
19.687	27744	0.17
19.690	27909	0.18
19.693	27539	0.17
19.697	27228	0.17
19.700	27813	0.17
19.703	28255	0.18
19.707	27664	0.17
19.710	27410	0.17
19.713	28342	0.18
19.717	28847	0.18
19.720	28742	0.18
19.723	29167	0.18
19.727	29156	0.18
19.730	29299	0.18
19.733	30711	0.19
19.737	31351	0.20
19.740	31397	0.20
19.743	31623	0.20
19.747	31817	0.20
19.750	31686	0.20
19.753	32003	0.20
19.757	32652	0.21
19.760	32834	0.21
19.763	32293	0.20
19.767	32088	0.20
19.770	32267	0.20
19.773	32172	0.20
19.777	31577	0.20
19.780	31243	0.20
19.783	30893	0.19
19.787	30951	0.19
19.790	31287	0.20
19.793	31306	0.20
19.797	31437	0.20
19.800	31309	0.20
19.803	30659	0.19
19.807	30760	0.19
19.810	31783	0.20
19.813	33246	0.21
19.817	35911	0.23
19.820	38651	0.24
19.823	41870	0.26
19.827	45006	0.28
19.830	48225	0.30
19.833	50167	0.32
19.837	50258	0.32
19.840	50352	0.32
19.843	50210	0.32
19.847	48295	0.30
19.850	45953	0.29
19.853	44396	0.28
19.857	41823	0.26
19.860	40103	0.25
19.863	38988	0.25
19.867	38528	0.24
19.870	38984	0.25
19.873	39735	0.25
19.877	39669	0.25
19.880	38638	0.24
19.883	37534	0.24
19.887	37079	0.23
19.890	36808	0.23
19.893	36713	0.23
19.897	36720	0.23
19.900	37050	0.23
19.903	37592	0.24
19.907	37515	0.24
19.910	36746	0.23
19.913	36567	0.23
19.917	35550	0.22
19.920	34858	0.22
19.923	33965	0.21
19.927	33132	0.21
19.930	32728	0.21
19.933	31943	0.20
19.937	32085	0.20
19.940	33118	0.21
19.943	33101	0.21
19.947	33162	0.21
19.950	34904	0.22
19.953	36167	0.23
19.957	36989	0.23
19.960	38493	0.24
19.963	40154	0.25
19.967	40765	0.26
19.970	41526	0.26
19.973	41539	0.26
19.977	41194	0.26
19.980	41398	0.26
19.983	41541	0.26
19.987	40955	0.26
19.990	39898	0.25
19.993	38467	0.24
19.997	36879	0.23
20.000	36434	0.23
20.003	36303	0.23
20.007	35496	0.22
20.010	35185	0.22
20.013	35117	0.22
20.017	34342	0.22
20.020	33303	0.21
20.023	33268	0.21
20.027	33245	0.21
20.030	33158	0.21
20.033	34089	0.21
20.037	35329	0.22
20.040	35346	0.22
20.043	35365	0.22
20.047	35489	0.22
20.050	35475	0.22
20.053	34997	0.22
20.057	35143	0.22
20.060	35486	0.22
20.063	35507	0.22
20.067	34996	0.22
20.070	34327	0.22
20.073	34255	0.22
20.077	33679	0.21
20.080	33094	0.21
20.083	33320	0.21
20.087	34785	0.22
20.090	35523	0.22
20.093	35766	0.22
20.097	37021	0.23
20.100	38676	0.24
20.103	39930	0.25
20.107	40572	0.25
20.110	41364	0.26
20.113	41685	0.26
20.117	41324	0.26
20.120	41107	0.26
20.123	41014	0.26
20.127	41102	0.26
20.130	40356	0.25
20.133	38839	0.24
20.137	37298	0.23
20.140	35672	0.22
20.143	34926	0.22
20.147	33394	0.21
20.150	32576	0.20
20.153	32609	0.20
20.157	32032	0.20
20.160	31435	0.20
20.163	31710	0.20
20.167	31639	0.20
20.170	31181	0.20
20.173	31361	0.20
20.177	30960	0.19
20.180	30442	0.19
20.183	30117	0.19
20.187	29467	0.19
20.190	29543	0.19
20.193	30098	0.19
20.197	30769	0.19
20.200	31927	0.20
20.203	32369	0.20
20.207	32570	0.20
20.210	32761	0.21
20.213	32681	0.21
20.217	33123	0.21
20.220	33443	0.21
20.223	32982	0.21
20.227	32231	0.20
20.230	31809	0.20
20.233	31169	0.20
20.237	30499	0.19
20.240	29905	0.19
20.243	29686	0.19
20.247	29260	0.18
20.250	29460	0.19
20.253	30019	0.19
20.257	29825	0.19
20.260	29324	0.18
20.263	29358	0.18
20.267	29585	0.19
20.270	29447	0.19
20.273	29597	0.19
20.277	30018	0.19
20.280	29882	0.19
20.283	29899	0.19
20.287	30182	0.19
20.290	29813	0.19
20.293	29735	0.19
20.297	30238	0.19
20.300	29870	0.19
20.303	29103	0.18
20.307	29584	0.19
20.310	30554	0.19
20.313	31544	0.20
20.317	32593	0.20
20.320	34390	0.22
20.323	36116	0.23
20.327	38483	0.24
20.330	39637	0.25
20.333	39530	0.25
20.337	39693	0.25
20.340	41367	0.26
20.343	41633	0.26
20.347	42414	0.27
20.350	45314	0.28
20.353	47358	0.30
20.357	47511	0.30
20.360	47598	0.30
20.363	47424	0.30
20.367	45119	0.28
20.370	44564	0.28
20.373	43859	0.28
20.377	41563	0.26
20.380	39420	0.25
20.383	37768	0.24
20.387	36125	0.23
20.390	34483	0.22
20.393	32817	0.21
20.397	31037	0.20
20.400	30259	0.19
20.403	29998	0.19
20.407	29832	0.19
20.410	29530	0.19
20.413	29930	0.19
20.417	30095	0.19
20.420	30186	0.19
20.423	30346	0.19
20.427	30315	0.19
20.430	30491	0.19
20.433	31761	0.20
20.437	33994	0.21
20.440	35859	0.23
20.443	36913	0.23
20.447	39167	0.25
20.450	41755	0.26
20.453	42744	0.27
20.457	42370	0.27
20.460	41103	0.26
20.463	39478	0.25
20.467	38819	0.24
20.470	37180	0.23
20.473	35766	0.22
20.477	34077	0.21
20.480	31735	0.20
20.483	30536	0.19
20.487	30644	0.19
20.490	30932	0.19
20.493	30706	0.19
20.497	30578	0.19
20.500	30733	0.19
20.503	30810	0.19
20.507	30705	0.19
20.510	30576	0.19
20.513	30825	0.19
20.517	31583	0.20
20.520	32701	0.21
20.523	34310	0.22
20.527	35487	0.22
20.530	35772	0.22
20.533	36370	0.23
20.537	36174	0.23
20.540	35429	0.22
20.543	34922	0.22
20.547	34414	0.22
20.550	34146	0.21
20.553	32459	0.20
20.557	31836	0.20
20.560	31094	0.20
20.563	30744	0.19
20.567	30707	0.19
20.570	30773	0.19
20.573	30925	0.19
20.577	31031	0.20
20.580	31041	0.20
20.583	31261	0.20
20.587	31613	0.20
20.590	30992	0.19
20.593	30479	0.19
20.597	29818	0.19
20.600	29577	0.19
20.603	29386	0.18
20.607	30121	0.19
20.610	31104	0.20
20.613	31958	0.20
20.617	34091	0.21
20.620	36838	0.23
20.623	39219	0.25
20.627	39463	0.25
20.630	39406	0.25
20.633	39799	0.25
20.637	40248	0.25
20.640	39915	0.25
20.643	39006	0.25
20.647	37591	0.24
20.650	37151	0.23
20.653	37013	0.23
20.657	35936	0.23
20.660	34266	0.22
20.663	32550	0.20
20.667	30322	0.19
20.670	29496	0.19
20.673	29830	0.19
20.677	29375	0.18
20.680	28717	0.18
20.683	28813	0.18
20.687	30079	0.19
20.690	30939	0.19
20.693	33021	0.21
20.697	36300	0.23
20.700	38139	0.24
20.703	38790	0.24
20.707	39127	0.25
20.710	39005	0.25
20.713	37469	0.24
20.717	35634	0.22
20.720	33088	0.21
20.723	30478	0.19
20.727	27819	0.17
20.730	27073	0.17
20.733	26883	0.17
20.737	26986	0.17
20.740	26470	0.17
20.743	25465	0.16
20.747	24916	0.16
20.750	24993	0.16
20.753	25067	0.16
20.757	24969	0.16
20.760	25035	0.16
20.763	25251	0.16
20.767	24930	0.16
20.770	24091	0.15
20.773	24332	0.15
20.777	23519	0.15
20.780	22589	0.14
20.783	22697	0.14
20.787	22591	0.14
20.790	22442	0.14
20.793	23691	0.15
20.797	24242	0.15
20.800	24727	0.16
20.803	25681	0.16
20.807	27127	0.17
20.810	28087	0.18
20.813	29494	0.19
20.817	31351	0.20
20.820	31919	0.20
20.823	32138	0.20
20.827	32988	0.21
20.830	33219	0.21
20.833	33503	0.21
20.837	33703	0.21
20.840	33462	0.21
20.843	33256	0.21
20.847	33284	0.21
20.850	33222	0.21
20.853	33123	0.21
20.857	33076	0.21
20.860	33169	0.21
20.863	33236	0.21
20.867	33635	0.21
20.870	34721	0.22
20.873	34630	0.22
20.877	34588	0.22
20.880	35184	0.22
20.883	35319	0.22
20.887	35452	0.22
20.890	35637	0.22
20.893	35351	0.22
20.897	34549	0.22
20.900	33785	0.21
20.903	33036	0.21
20.907	30915	0.19
20.910	29478	0.19
20.913	28836	0.18
20.917	28525	0.18
20.920	28030	0.18
20.923	26713	0.17
20.927	25887	0.16
20.930	25985	0.16
20.933	26581	0.17
20.937	27105	0.17
20.940	27348	0.17
20.943	28450	0.18
20.947	29051	0.18
20.950	28926	0.18
20.953	28589	0.18
20.957	28970	0.18
20.960	28964	0.18
20.963	29023	0.18
20.967	29076	0.18
20.970	28634	0.18
20.973	28262	0.18
20.977	28313	0.18
20.980	26839	0.17
20.983	26404	0.17
20.987	26839	0.17
20.990	26729	0.17
20.993	26093	0.16
20.997	25968	0.16
21.000	26230	0.16
21.003	25899	0.16
21.007	25690	0.16
21.010	25649	0.16
21.013	25910	0.16
21.017	26144	0.16
21.020	26089	0.16
21.023	26270	0.17
21.027	26246	0.16
21.030	26006	0.16
21.033	25979	0.16
21.037	26354	0.17
21.040	28365	0.18
21.043	29704	0.19
21.047	31450	0.20
21.050	32893	0.21
21.053	35730	0.22
21.057	36276	0.23
21.060	36218	0.23
21.063	36225	0.23
21.067	35218	0.22
21.070	33397	0.21
21.073	32969	0.21
21.077	32653	0.21
21.080	31822	0.20
21.083	31786	0.20
21.087	32583	0.20
21.090	32514	0.20
21.093	32305	0.20
21.097	31869	0.20
21.100	31731	0.20
21.103	31555	0.20
21.107	30482	0.19
21.110	28833	0.18
21.113	28424	0.18
21.117	29091	0.18
21.120	28549	0.18
21.123	28177	0.18
21.127	28785	0.18
21.130	30426	0.19
21.133	32131	0.20
21.137	34252	0.22
21.140	36497	0.23
21.143	38613	0.24
21.147	41999	0.26
21.150	45524	0.29
21.153	47228	0.30
21.157	47590	0.30
21.160	47616	0.30
21.163	47261	0.30
21.167	45609	0.29
21.170	43600	0.27
21.173	40552	0.25
21.177	38056	0.24
21.180	36423	0.23
21.183	34867	0.22
21.187	33139	0.21
21.190	31897	0.20
21.193	30752	0.19
21.197	29171	0.18
21.200	29402	0.18
21.203	30867	0.19
21.207	30557	0.19
21.210	29146	0.18
21.213	29066	0.18
21.217	30560	0.19
21.220	31112	0.20
21.223	31358	0.20
21.227	32442	0.20
21.230	31801	0.20
21.233	31243	0.20
21.237	31665	0.20
21.240	30883	0.19
21.243	29136	0.18
21.247	28919	0.18
21.250	27788	0.17
21.253	27244	0.17
21.257	27311	0.17
21.260	27177	0.17
21.263	27094	0.17
21.267	27541	0.17
21.270	29418	0.18
21.273	31146	0.20
21.277	32880	0.21
21.280	35812	0.23
21.283	38359	0.24
21.287	42264	0.27
21.290	45527	0.29
21.293	45960	0.29
21.297	45881	0.29
21.300	45669	0.29
21.303	44180	0.28
21.307	42165	0.27
21.310	39835	0.25
21.313	38039	0.24
21.317	36508	0.23
21.320	35761	0.22
21.323	35093	0.22
21.327	33696	0.21
21.330	33034	0.21
21.333	32944	0.21
21.337	32797	0.21
21.340	32747	0.21
21.343	33328	0.21
21.347	33564	0.21
21.350	34452	0.22
21.353	36021	0.23
21.357	36808	0.23
21.360	37658	0.24
21.363	40011	0.25
21.367	41304	0.26
21.370	41703	0.26
21.373	41932	0.26
21.377	41985	0.26
21.380	42004	0.26
21.383	41800	0.26
21.387	41113	0.26
21.390	39682	0.25
21.393	37479	0.24
21.397	37086	0.23
21.400	36828	0.23
21.403	36769	0.23
21.407	36494	0.23
21.410	34987	0.22
21.413	33336	0.21
21.417	33019	0.21
21.420	32996	0.21
21.423	32662	0.21
21.427	32464	0.20
21.430	32786	0.21
21.433	33183	0.21
21.437	33316	0.21
21.440	33396	0.21
21.443	34006	0.21
21.447	34893	0.22
21.450	36237	0.23
21.453	37142	0.23
21.457	37219	0.23
21.460	37455	0.24
21.463	36842	0.23
21.467	35075	0.22
21.470	34643	0.22
21.473	33919	0.21
21.477	33242	0.21
21.480	32960	0.21
21.483	32949	0.21
21.487	33271	0.21
21.490	33802	0.21
21.493	34046	0.21
21.497	34226	0.22
21.500	34152	0.21
21.503	34249	0.22
21.507	34844	0.22
21.510	34749	0.22
21.513	33505	0.21
21.517	32514	0.20
21.520	31366	0.20
21.523	29834	0.19
21.527	28518	0.18
21.530	28105	0.18
21.533	27260	0.17
21.537	27301	0.17
21.540	27902	0.18
21.543	27823	0.17
21.547	27449	0.17
21.550	28059	0.18
21.553	28540	0.18
21.557	28580	0.18
21.560	28907	0.18
21.563	29811	0.19
21.567	29938	0.19
21.570	29427	0.18
21.573	30274	0.19
21.577	31525	0.20
21.580	32202	0.20
21.583	33643	0.21
21.587	34668	0.22
21.590	34676	0.22
21.593	34757	0.22
21.597	34787	0.22
21.600	34619	0.22
21.603	35529	0.22
21.607	37340	0.23
21.610	38031	0.24
21.613	39445	0.25
21.617	41808	0.26
21.620	41948	0.26
21.623	41999	0.26
21.627	42011	0.26
21.630	40733	0.26
21.633	39185	0.25
21.637	39174	0.25
21.640	38445	0.24
21.643	36341	0.23
21.647	35185	0.22
21.650	34262	0.22
21.653	33411	0.21
21.657	35300	0.22
21.660	36049	0.23
21.663	35231	0.22
21.667	34910	0.22
21.670	34918	0.22
21.673	33483	0.21
21.677	32435	0.20
21.680	32699	0.21
21.683	32124	0.20
21.687	31831	0.20
21.690	31737	0.20
21.693	30843	0.19
21.697	29783	0.19
21.700	29552	0.19
21.703	29834	0.19
21.707	30264	0.19
21.710	30601	0.19
21.713	29825	0.19
21.717	28086	0.18
21.720	27896	0.18
21.723	28222	0.18
21.727	28133	0.18
21.730	27942	0.18
21.733	27811	0.17
21.737	27640	0.17
21.740	27723	0.17
21.743	27961	0.18
21.747	27789	0.17
21.750	27708	0.17
21.753	27585	0.17
21.757	27577	0.17
21.760	28007	0.18
21.763	28370	0.18
21.767	28174	0.18
21.770	28371	0.18
21.773	28863	0.18
21.777	29523	0.19
21.780	28783	0.18
21.783	28361	0.18
21.787	28864	0.18
21.790	28913	0.18
21.793	28478	0.18
21.797	27655	0.17
21.800	27932	0.18
21.803	27946	0.18
21.807	27068	0.17
21.810	27106	0.17
21.813	27384	0.17
21.817	27638	0.17
21.820	28137	0.18
21.823	27856	0.18
21.827	28120	0.18
21.830	28586	0.18
21.833	28434	0.18
21.837	28231	0.18
21.840	28422	0.18
21.843	28470	0.18
21.847	27928	0.18
21.850	27369	0.17
21.853	27164	0.17
21.857	27696	0.17
21.860	27875	0.18
21.863	28258	0.18
21.867	28537	0.18
21.870	28283	0.18
21.873	27961	0.18
21.877	27572	0.17
21.880	27623	0.17
21.883	28075	0.18
21.887	28185	0.18
21.890	28097	0.18
21.893	28490	0.18
21.897	28636	0.18
21.900	28356	0.18
21.903	28565	0.18
21.907	28875	0.18
21.910	28541	0.18
21.913	27676	0.17
21.917	27479	0.17
21.920	27708	0.17
21.923	27282	0.17
21.927	26584	0.17
21.930	26728	0.17
21.933	27070	0.17
21.937	26376	0.17
21.940	26174	0.16
21.943	26064	0.16
21.947	26019	0.16
21.950	27458	0.17
21.953	27463	0.17
21.957	26462	0.17
21.960	26544	0.17
21.963	27174	0.17
21.967	27410	0.17
21.970	27365	0.17
21.973	26899	0.17
21.977	25591	0.16
21.980	25041	0.16
21.983	24250	0.15
21.987	23723	0.15
21.990	23511	0.15
21.993	24405	0.15
21.997	24007	0.15
22.000	23037	0.14
22.003	22977	0.14
22.007	22935	0.14
22.010	22792	0.14
22.013	22161	0.14
22.017	22124	0.14
22.020	22927	0.14
22.023	23663	0.15
22.027	23774	0.15
22.030	23207	0.15
22.033	23332	0.15
22.037	25038	0.16
22.040	26150	0.16
22.043	26174	0.16
22.047	26371	0.17
22.050	26289	0.17
22.053	26007	0.16
22.057	24653	0.15
22.060	24304	0.15
22.063	24688	0.16
22.067	24910	0.16
22.070	25683	0.16
22.073	26082	0.16
22.077	26069	0.16
22.080	26379	0.17
22.083	26520	0.17
22.087	26103	0.16
22.090	25541	0.16
22.093	25205	0.16
22.097	23724	0.15
22.100	22877	0.14
22.103	22899	0.14
22.107	22935	0.14
22.110	23524	0.15
22.113	25214	0.16
22.117	26980	0.17
22.120	29732	0.19
22.123	31499	0.20
22.127	31456	0.20
22.130	31761	0.20
22.133	33212	0.21
22.137	32707	0.21
22.140	30494	0.19
22.143	29365	0.18
22.147	27449	0.17
22.150	26079	0.16
22.153	24716	0.16
22.157	24141	0.15
22.160	23015	0.14
22.163	22371	0.14
22.167	22079	0.14
22.170	21835	0.14
22.173	20825	0.13
22.177	21790	0.14
22.180	23862	0.15
22.183	24135	0.15
22.187	25281	0.16
22.190	26255	0.17
22.193	25756	0.16
22.197	25077	0.16
22.200	23845	0.15
22.203	24713	0.16
22.207	24252	0.15
22.210	23913	0.15
22.213	20829	0.13
22.217	20920	0.13
22.220	20874	0.13
22.223	20956	0.13
22.227	20942	0.13
22.230	21146	0.13
22.233	21548	0.14
22.237	22007	0.14
22.240	22759	0.14
22.243	23619	0.15
22.247	22202	0.14
22.250	22644	0.14
22.253	22696	0.14
22.257	21975	0.14
22.260	21350	0.13
22.263	21430	0.13
22.267	21381	0.13
22.270	21286	0.13
22.273	21625	0.14
22.277	22167	0.14
22.280	21689	0.14
22.283	22908	0.14
22.287	25477	0.16
22.290	26768	0.17
22.293	29186	0.18
22.297	32183	0.20
22.300	34679	0.22
22.303	37767	0.24
22.307	39088	0.25
22.310	39144	0.25
22.313	39121	0.25
22.317	39128	0.25
22.320	39140	0.25
22.323	38890	0.24
22.327	37033	0.23
22.330	34601	0.22
22.333	33361	0.21
22.337	32856	0.21
22.340	32519	0.20
22.343	31809	0.20
22.347	30853	0.19
22.350	31767	0.20
22.353	32513	0.20
22.357	33756	0.21
22.360	34492	0.22
22.363	34148	0.21
22.367	33027	0.21
22.370	32408	0.20
22.373	32034	0.20
22.377	31063	0.20
22.380	29568	0.19
22.383	28390	0.18
22.387	27485	0.17
22.390	27062	0.17
22.393	26640	0.17
22.397	26646	0.17
22.400	26939	0.17
22.403	27055	0.17
22.407	27093	0.17
22.410	26812	0.17
22.413	26465	0.17
22.417	26394	0.17
22.420	26849	0.17
22.423	27005	0.17
22.427	27061	0.17
22.430	26954	0.17
22.433	26996	0.17
22.437	27226	0.17
22.440	29650	0.19
22.443	30294	0.19
22.447	31515	0.20
22.450	31866	0.20
22.453	31786	0.20
22.457	31590	0.20
22.460	32221	0.20
22.463	33967	0.21
22.467	35533	0.22
22.470	35834	0.23
22.473	35313	0.22
22.477	33129	0.21
22.480	32011	0.20
22.483	31656	0.20
22.487	30897	0.19
22.490	30325	0.19
22.493	30209	0.19
22.497	30036	0.19
22.500	30240	0.19
22.503	31189	0.20
22.507	30864	0.19
22.510	30538	0.19
22.513	31685	0.20
22.517	32468	0.20
22.520	32231	0.20
22.523	31893	0.20
22.527	31818	0.20
22.530	31805	0.20
22.533	32344	0.20
22.537	34214	0.22
22.540	35922	0.23
22.543	36823	0.23
22.547	37896	0.24
22.550	38037	0.24
22.553	36944	0.23
22.557	36272	0.23
22.560	36038	0.23
22.563	35261	0.22
22.567	34232	0.22
22.570	33777	0.21
22.573	34003	0.21
22.577	34448	0.22
22.580	36834	0.23
22.583	38062	0.24
22.587	38110	0.24
22.590	38296	0.24
22.593	38408	0.24
22.597	38211	0.24
22.600	38433	0.24
22.603	38521	0.24
22.607	37968	0.24
22.610	36292	0.23
22.613	34460	0.22
22.617	33349	0.21
22.620	31794	0.20
22.623	31886	0.20
22.627	31790	0.20
22.630	31409	0.20
22.633	31322	0.20
22.637	30228	0.19
22.640	30822	0.19
22.643	30282	0.19
22.647	30298	0.19
22.650	30188	0.19
22.653	30206	0.19
22.657	31165	0.20
22.660	32503	0.20
22.663	33178	0.21
22.667	33628	0.21
22.670	33947	0.21
22.673	33992	0.21
22.677	34013	0.21
22.680	33610	0.21
22.683	31618	0.20
22.687	31521	0.20
22.690	31904	0.20
22.693	31187	0.20
22.697	30968	0.19
22.700	31317	0.20
22.703	31156	0.20
22.707	31136	0.20
22.710	31892	0.20
22.713	32694	0.21
22.717	33288	0.21
22.720	33360	0.21
22.723	33340	0.21
22.727	32798	0.21
22.730	31613	0.20
22.733	30265	0.19
22.737	29941	0.19
22.740	28373	0.18
22.743	27396	0.17
22.747	26852	0.17
22.750	26518	0.17
22.753	26420	0.17
22.757	26187	0.16
22.760	25980	0.16
22.763	26047	0.16
22.767	26143	0.16
22.770	26305	0.17
22.773	27119	0.17
22.777	27546	0.17
22.780	26662	0.17
22.783	26450	0.17
22.787	26646	0.17
22.790	26478	0.17
22.793	26204	0.16
22.797	26274	0.17
22.800	26354	0.17
22.803	26608	0.17
22.807	27244	0.17
22.810	27932	0.18
22.813	27996	0.18
22.817	28202	0.18
22.820	28616	0.18
22.823	30054	0.19
22.827	31872	0.20
22.830	33524	0.21
22.833	35230	0.22
22.837	34590	0.22
22.840	33538	0.21
22.843	33462	0.21
22.847	33504	0.21
22.850	32394	0.20
22.853	31387	0.20
22.857	30262	0.19
22.860	29120	0.18
22.863	28136	0.18
22.867	27260	0.17
22.870	27119	0.17
22.873	27938	0.18
22.877	28413	0.18
22.880	28624	0.18
22.883	29077	0.18
22.887	29215	0.18
22.890	28422	0.18
22.893	28784	0.18
22.897	28849	0.18
22.900	28104	0.18
22.903	27552	0.17
22.907	27429	0.17
22.910	27155	0.17
22.913	26739	0.17
22.917	26038	0.16
22.920	24704	0.16
22.923	24327	0.15
22.927	24344	0.15
22.930	24195	0.15
22.933	24291	0.15
22.937	24493	0.15
22.940	24598	0.15
22.943	24445	0.15
22.947	24894	0.16
22.950	26886	0.17
22.953	27391	0.17
22.957	27770	0.17
22.960	28940	0.18
22.963	29396	0.18
22.967	29404	0.18
22.970	29169	0.18
22.973	30108	0.19
22.977	29641	0.19
22.980	28873	0.18
22.983	28816	0.18
22.987	28560	0.18
22.990	28357	0.18
22.993	28320	0.18
22.997	27758	0.17
23.000	27802	0.17
23.003	28026	0.18
23.007	27349	0.17
23.010	24935	0.16
23.013	24601	0.15
23.017	24537	0.15
23.020	24236	0.15
23.023	23075	0.15
23.027	22047	0.14
23.030	20547	0.13
23.033	21155	0.13
23.037	21249	0.13
23.040	21513	0.14
23.043	21524	0.14
23.047	21609	0.14
23.050	21334	0.13
23.053	21506	0.14
23.057	21484	0.14
23.060	20793	0.13
23.063	18283	0.11
23.067	21025	0.13
23.070	21427	0.13
23.073	20883	0.13
23.077	20692	0.13
23.080	21490	0.14
23.083	22250	0.14
23.087	23245	0.15
23.090	24316	0.15
23.093	24717	0.16
