x                   	y                   
1.35945             	0                   
1.36195             	0                   
1.363467            	0                   
1.364967            	0                   
1.3668              	0                   
1.3688              	0                   
1.3703              	0                   
1.3718              	0                   
1.373467            	0                   
1.37515             	0                   
1.376983            	0                   
1.378483            	0                   
1.379983            	0                   
1.381483            	0                   
1.38315             	0                   
1.384817            	0                   
1.386333            	0                   
1.389333            	0                   
1.390833            	0                   
1.392333            	0                   
1.394               	0                   
1.395667            	0                   
1.397683            	0                   
1.399183            	0                   
1.400683            	0                   
1.402183            	0                   
1.404183            	0                   
1.40585             	0                   
1.40735             	0                   
1.408867            	0                   
1.410367            	0                   
1.411867            	0                   
1.414867            	0                   
1.416367            	0                   
1.417867            	0                   
1.4197              	0                   
1.421217            	0                   
1.422717            	0                   
1.42455             	0                   
1.42605             	0                   
1.427717            	0                   
1.430383            	0                   
1.4334              	0                   
1.435233            	0                   
1.437067            	0                   
1.4389              	0                   
1.4414              	0                   
1.443067            	0                   
1.444917            	0                   
1.446417            	0                   
1.447917            	0                   
1.450083            	0                   
1.45275             	0                   
1.45425             	0                   
1.4561              	0                   
1.457767            	0                   
1.459267            	0                   
1.4611              	0                   
1.4626              	0                   
1.4641              	0                   
1.4656              	0                   
1.468783            	0                   
1.47045             	0                   
1.47195             	0                   
1.47345             	0                   
1.475283            	0                   
1.477283            	0                   
1.4793              	0                   
1.4808              	0                   
1.482467            	0                   
1.484633            	0                   
1.486133            	0                   
1.488133            	0                   
1.49015             	0                   
1.49165             	0                   
1.49315             	0                   
1.49465             	0                   
1.49615             	0                   
1.49765             	0                   
1.49915             	0                   
1.50065             	0                   
1.523683            	9058.461            
1.534367            	9420.604            
1.5489              	9090.035            
1.55975             	8713.869            
1.57025             	8467.73             
1.579433            	8456.942            
1.589617            	8258.389            
1.598633            	8281.129            
1.61015             	8266.934            
1.618833            	8588.87             
1.63185             	8013.568            
1.642033            	8237.512            
1.6512              	7913.116            
1.661383            	7809.942            
1.670733            	7703.528            
1.682917            	7989.36             
1.6921              	7895.258            
1.701283            	7850.913            
1.711633            	7922.906            
1.720467            	7677.383            
1.728983            	7462.946            
1.737667            	7773.355            
1.74635             	7963.711            
1.75485             	7598.91             
1.763367            	7758.749            
1.77205             	7631.16             
1.7804              	7754.928            
1.788733            	7602.05             
1.793917            	7749.728            
1.806267            	7526.916            
1.815283            	7421.301            
1.823783            	7485.958            
1.8323              	7471.744            
1.841317            	7616.645            
1.85                	7619.421            
1.858333            	7593.563            
1.867017            	7636.63             
1.875533            	7618.552            
1.883883            	7539.488            
1.892717            	7610.636            
1.901733            	7596.369            
1.910083            	7426.341            
1.9186              	7467.958            
1.926933            	7602.948            
1.935783            	7460.651            
1.9443              	7758.642            
1.953317            	7517.427            
1.96165             	7384.087            
1.970333            	7326.561            
1.97935             	7271.534            
1.98785             	7159.226            
1.996533            	7561.525            
2.005217            	7763.25             
2.0139              	7502.667            
2.022567            	7394.439            
2.031083            	7352.987            
2.039767            	7417.052            
2.048783            	7368.087            
2.057633            	7178.43             
2.0663              	7316.008            
2.07465             	7400.061            
2.083167            	7178.436            
2.091833            	7212.247            
2.10085             	7277.232            
2.109867            	7223.942            
2.118383            	7247.682            
2.1274              	7048.387            
2.135733            	7020.017            
2.144417            	7059.209            
2.152933            	6986.752            
2.16195             	7056.157            
2.17095             	7117.071            
2.1793              	7080.12             
2.18815             	7060.982            
2.196667            	7248.198            
2.205167            	7000.58             
2.214183            	6843.664            
2.222867            	7196.623            
2.231383            	6985.661            
2.24005             	6842.913            
2.248733            	7156.591            
2.257417            	6878.342            
2.266433            	7003.455            
2.274933            	7150.136            
2.28345             	6872.063            
2.292133            	7099.792            
2.300633            	6862.421            
2.30965             	6870.503            
2.318667            	6880.35             
2.327017            	6799.277            
2.335517            	7022.852            
2.344367            	6985.351            
2.35305             	6656.437            
2.361567            	6797.271            
2.370233            	7017.74             
2.379083            	6735.242            
2.387767            	6677.633            
2.396283            	6854.263            
2.4053              	6647.966            
2.413967            	6659.287            
2.422817            	6997.54             
2.4315              	6868.706            
2.440183            	6949.38             
2.449183            	7262.507            
2.4577              	6777.903            
2.46655             	7008.708            
2.4749              	6896.588            
2.4834              	7029.225            
2.492083            	6884.528            
2.500767            	7124.865            
2.509267            	6475.375            
2.51795             	6693.169            
2.5268              	6948.764            
2.535317            	6963.906            
2.543983            	6853.167            
2.5525              	7043.316            
2.561017            	6663.96             
2.5697              	6850.548            
2.578367            	7002.029            
2.586883            	6663.278            
2.595567            	6758.853            
2.60425             	6860.542            
2.613083            	7170.518            
2.621433            	6943.453            
2.62995             	6927.636            
2.6388              	6860.125            
2.6473              	6963.177            
2.655817            	6894.582            
2.664167            	6997.416            
2.67285             	6839.22             
2.68135             	7016.807            
2.6902              	7115.539            
2.698883            	7356.368            
2.7074              	7348.251            
2.7159              	7182.315            
2.724583            	6949.996            
2.7331              	7366.574            
2.742117            	7218.836            
2.75095             	7244.377            
2.759467            	7128.826            
2.767983            	6924.536            
2.776667            	6969.58             
2.785167            	7310.121            
2.793683            	7054.304            
2.8022              	7105.355            
2.8107              	7129.32             
2.819217            	7206.699            
2.8279              	7315.949            
2.836417            	7051.726            
2.844917            	7130.781            
2.853267            	7059.439            
2.862117            	7126.178            
2.871133            	7203.366            
2.879467            	7096.146            
2.887983            	7094.405            
2.896667            	7025.769            
2.905183            	6906.122            
2.914183            	7032.606            
2.923033            	7087.422            
2.93155             	6918.022            
2.9399              	6800.468            
2.948733            	7093.56             
2.95775             	6662.059            
2.966267            	6991.829            
2.974783            	7181.886            
2.983283            	6970.753            
2.991967            	7141.433            
3.000483            	7127.599            
3.009167            	6891.994            
3.017667            	6891.922            
3.02635             	6796.449            
3.034867            	6846.904            
3.043717            	6944.672            
3.052383            	6622.08             
3.061567            	6907.534            
3.070083            	6842.284            
3.0786              	6959.175            
3.0871              	6837.154            
3.095617            	6694.077            
3.104133            	6908.926            
3.11265             	6427.321            
3.12115             	6784.125            
3.13                	6618.006            
3.13885             	6680.996            
3.147867            	6561.354            
3.1562              	6804.249            
3.164717            	6528.248            
3.173067            	6765.977            
3.182083            	6679.213            
3.190417            	6632.631            
3.198933            	6571.342            
3.207617            	6802.757            
3.21645             	6655.279            
3.224967            	6682.486            
3.233317            	6791.496            
3.241667            	6823.246            
3.250167            	6800.921            
3.258517            	6922.964            
3.2672              	6729.919            
3.275883            	6801.402            
3.284717            	6953.201            
3.293567            	7038.069            
3.302417            	6716.444            
3.310767            	6855.167            
3.319267            	6890.009            
3.328283            	7009.611            
3.3373              	6793.861            
3.345817            	6623.916            
3.354483            	6846.141            
3.363               	6809.789            
3.371683            	6714.237            
3.380033            	6831.563            
3.388533            	7063.1              
3.397217            	7166.193            
3.4059              	7181.317            
3.414583            	6947.66             
3.423083            	7234.642            
3.4316              	6976.647            
3.440117            	7054.79             
3.448633            	6918.926            
3.456967            	6920.623            
3.465817            	6882.51             
3.475333            	7093.554            
3.48435             	6808.797            
3.492683            	6862.743            
3.501867            	7052.479            
3.510383            	6990.989            
3.5194              	7160.547            
3.528067            	7374.561            
3.53675             	6892.482            
3.5466              	7005.493            
3.555117            	7050.218            
3.563617            	6803.991            
3.572133            	7098.356            
3.580983            	6914.296            
3.589333            	6836.979            
3.598833            	6845.208            
3.607683            	6701.58             
3.6162              	6794.442            
3.624717            	6932.996            
3.633717            	6982.199            
3.642233            	7087.667            
3.651083            	6758.524            
3.6596              	7032.876            
3.668267            	7330.11             
3.676617            	6837.983            
3.685633            	6836.875            
3.69415             	7085.626            
3.702817            	7106.066            
3.711833            	7054.645            
3.72085             	7176.241            
3.7297              	6960.166            
3.738717            	7093.672            
3.747717            	7219.129            
3.756567            	7105.58             
3.765083            	7136.532            
3.7736              	7028.604            
3.7821              	7207.211            
3.79045             	7411.594            
3.79595             	7180.273            
3.807817            	7127.623            
3.816483            	7148.634            
3.825167            	7383.411            
3.833683            	7388.119            
3.842533            	7176.422            
3.8517              	7033.816            
3.860217            	7045.441            
3.869233            	7145.859            
3.87775             	7115.597            
3.88775             	6735.237            
3.896267            	7090.074            
3.905617            	7349.648            
3.914133            	6948.436            
3.922633            	6905.575            
3.93115             	7290.08             
3.9395              	7589.156            
3.948017            	7340.804            
3.95635             	7224.665            
3.964867            	7114.523            
3.973217            	7347.976            
3.981733            	7349.102            
3.990233            	7503.993            
3.99875             	7244.672            
4.0071              	7205.186            
4.015767            	7121.542            
4.02445             	7221.343            
4.033134            	6963.765            
4.041483            	6741.898            
4.05015             	6900.469            
4.058667            	6994.336            
4.067517            	6951.357            
4.075867            	6866.863            
4.0852              	6912.958            
4.094217            	6900.962            
4.103233            	6814.32             
4.11225             	6731.739            
4.121767            	7019.161            
4.130767            	6867.925            
4.139616            	6868.612            
4.148133            	6883.05             
4.156483            	6993.583            
4.164983            	6848.323            
4.1735              	7005.943            
4.182017            	6977.198            
4.190367            	6756.846            
4.1992              	7018.051            
4.20755             	6982.386            
4.216233            	7008.624            
4.224733            	6793.778            
4.23325             	6921.762            
4.2416              	6752.444            
4.24995             	6831.892            
4.25845             	6931.157            
4.266967            	6720.687            
4.27565             	6703.656            
4.284167            	6965.284            
4.292833            	6410.994            
4.301517            	7017.758            
4.310534            	6826.644            
4.318883            	6701.608            
4.32755             	6884.036            
4.336067            	6955.63             
4.34475             	7007.611            
4.353433            	6974.634            
4.361933            	7063.576            
4.370616            	6879.177            
4.3798              	6792.998            
4.388484            	6957.216            
4.39715             	7142.594            
4.4055              	6903.984            
4.41435             	6705.411            
4.4227              	7008.186            
4.431366            	7032.905            
4.440217            	6942.365            
4.449067            	7102.949            
4.457583            	7300.021            
4.466084            	7167.46             
4.4746              	7441.401            
4.483117            	7149.555            
4.49145             	7313.812            
4.499967            	7070.824            
4.508483            	7534.635            
4.517334            	7169.661            
4.525667            	7425.903            
4.534017            	7004.341            
4.542867            	7186.2              
4.551717            	7637.732            
4.560217            	7443.638            
4.569067            	7129.788            
4.577917            	6938.716            
4.5866              	7300.502            
4.595433            	7392.02             
4.60395             	7512.046            
4.6128              	7501.987            
4.621316            	7483.158            
4.630317            	7461.673            
4.638667            	7741.055            
4.64735             	7845.262            
4.656034            	7948.066            
4.665033            	7763.967            
4.67355             	7588.03             
4.682233            	7741.577            
4.690917            	8066.435            
4.69975             	7785.881            
4.7086              	7603.001            
4.717283            	7684.038            
4.7263              	7632.046            
4.7348              	7765.275            
4.74315             	7683.521            
4.7515              	7658.245            
4.75985             	7526.123            
4.76885             	7644.452            
4.7772              	7816.662            
4.785883            	7783.556            
4.7944              	7948.03             
4.803233            	7703.217            
4.812083            	7512.45             
4.8211              	7691.567            
4.829617            	8064.116            
4.83845             	8112.03             
4.846967            	8091.195            
4.85515             	8486.516            
4.863667            	8077.056            
4.8725              	8181.152            
4.881017            	8247.448            
4.8897              	7667.064            
4.898883            	7905.616            
4.907217            	7736.898            
4.9159              	7913.457            
4.924583            	8260.764            
4.9331              	8045.382            
4.9416              	8156.204            
4.950117            	8785.526            
4.958633            	8675.427            
4.967484            	8564.723            
4.975983            	7938.786            
4.984833            	7656.547            
4.993683            	8023.499            
5.002033            	7720.318            
5.011034            	8102.663            
5.02005             	8299.545            
5.029067            	8258.275            
5.03775             	8007.993            
5.046916            	7975.292            
5.055433            	7503.674            
5.06395             	8106.489            
5.072467            	7814.776            
5.081133            	7635.661            
5.089483            	7943.393            
5.098               	8159.145            
5.106683            	8072.209            
5.115183            	8078.389            
5.1237              	8147.524            
5.13255             	8073.037            
5.141233            	8002.504            
5.150233            	8177.32             
5.158583            	7858.219            
5.167433            	8007.47             
5.17645             	7790.058            
5.18495             	7952.685            
5.193634            	7704.702            
5.202483            	7885.849            
5.211               	7792.969            
5.22                	7657.891            
5.228517            	7451.865            
5.2372              	7648.3              
5.245717            	7464.131            
5.254384            	7884.212            
5.263233            	7646.605            
